,He pressure [torr],H2O pressure [torr],N2 pressure [torr],O2 pressure [torr],CO2 pressure [torr],None,Unnamed: 8,Time [s],Interpolated CO2 flow [%],Interpolated N2 flow [%],Interpolated He flow [%],Interpolated Outlet flow [%],Breakthrough time [s],Corrected CO2 pressure [torr],Corrected N2 pressure [torr],Corrected He pressure [torr],Corrected H2O pressure [torr],Corrected O2 pressure [torr],True MS CO2 mole fraction [-],True MS N2 mole fraction [-],True MS He mole fraction [-],True MS H2O mole fraction [-],True MS O2 mole fraction [-],Fake Outlet average molecular weight [kg/mol],True CO2 mass flow [kg/s],True N2 mass flow [kg/s],True He mass flow [kg/s],True H2O mass flow [kg/s],True O2 mass flow [kg/s],True CO2 molar flow [mol/s],True N2 molar flow [mol/s],True He molar flow [mol/s],True H2O molar flow [mol/s],True O2 molar flow [mol/s],He bypass flow [mol/s],He molar flow [mol/s],CO2 molar flow [mol/s],N2 molar flow [mol/s],H2O molar flow [mol/s],O2 molar flow [mol/s],Total molar flow [mol/s],CO2 mole fraction [-],N2 mole fraction [-],He mole fraction [-],H2O mole fraction [-],O2 mole fraction [-],CO2 concentration [mol/m3],N2 concentration [mol/m3],He concentration [mol/m3],H2O concentration [mol/m3],O2 concentration [mol/m3],CO2 inlet flow [mol/s],N2 inlet flow [mol/s],He inlet flow [mol/s],H2O inlet flow [mol/s],O2 inlet flow [mol/s],CO2 inlet mole fraction [-],N2 inlet mole fraction [-],He inlet mole fraction [-],H2O inlet mole fraction [-],O2 inlet mole fraction [-],CO2 inlet concentration [mol/m3],N2 inlet concentration [mol/m3],He inlet concentration [mol/m3],H2O inlet concentration [mol/m3],O2 inlet concentration [mol/m3],Normalised CO2 mole fraction [-],Normalised N2 mole fraction [-],Normalised He mole fraction [-],Normalised H2O mole fraction [-],Normalised O2 mole fraction [-],Normalised CO2 concentration [mol/m3],Normalised N2 concentration [mol/m3],Normalised He concentration [mol/m3],Normalised H2O concentration [mol/m3],Normalised O2 concentration [mol/m3],Normalised CO2 molar flow [mol/s],Normalised N2 molar flow [mol/s],Normalised He molar flow [mol/s],Normalised H2O molar flow [mol/s],Normalised O2 molar flow [mol/s],Smoothed CO2 inlet flow [mol/s],Smoothed N2 inlet flow [mol/s],Smoothed He inlet flow [mol/s],Smoothed H2O inlet flow [mol/s],Smoothed CO2 inlet mole fraction [-],Smoothed N2 inlet mole fraction [-],Smoothed He inlet mole fraction [-],Smoothed H2O inlet mole fraction [-],Smoothed CO2 inlet concentration [mol/m3],Smoothed N2 inlet concentration [mol/m3],Smoothed He inlet concentration [mol/m3],Smoothed H2O inlet concentration [mol/m3],Smoothed CO2 molar flow [mol/s],Smoothed N2 molar flow [mol/s],Smoothed He molar flow [mol/s],Smoothed H2O molar flow [mol/s],Smoothed CO2 mole fraction [-],Smoothed N2 mole fraction [-],Smoothed He mole fraction [-],Smoothed H2O mole fraction [-],Smoothed CO2 concentration [mol/m3],Smoothed N2 concentration [mol/m3],Smoothed He concentration [mol/m3],Smoothed H2O concentration [mol/m3],Smoothed Normalised CO2 molar flow [mol/s],Smoothed Normalised N2 molar flow [mol/s],Smoothed Normalised He molar flow [mol/s],Smoothed Normalised H2O molar flow [mol/s],Smoothed Normalised CO2 mole fraction [-],Smoothed Normalised N2 mole fraction [-],Smoothed Normalised He mole fraction [-],Smoothed Normalised H2O mole fraction [-],Smoothed Normalised CO2 concentration [mol/m3],Smoothed Normalised N2 concentration [mol/m3],Smoothed Normalised He concentration [mol/m3],Smoothed Normalised H2O concentration [mol/m3],Q(t),yinQin CO2,y(t) CO2,y(t)Q(t)/yinQin CO2,yinQin N2,y(t) N2,y(t)Q(t)/yinQin N2
123,2.12049e-07,1.12842e-10,2.49066e-07,1.25815e-10,7.1272e-11,6.46424e-13,,13293.163,5.000937500000031,9.903125,14.19687,17.0125,6145.1630000000005,3.6753026190091026e-10,2.4900870155014327e-07,5.185255730406468e-07,7.63156862745098e-11,0.0,0.00047856866240274953,0.32423931735892353,0.6751827417645005,9.93722141731741e-05,0.0,0.011802277574108698,5.058815787282146e-10,2.1811003110330453e-07,6.488334868833606e-08,4.2972379631269164e-11,0.0,1.1497308607459423e-08,7.789643967975161e-06,1.6220837172084017e-05,2.3873544239593983e-09,0.0,1.4991184719619642e-05,1.6220837172084017e-05,1.1497308607459423e-08,7.789643967975161e-06,2.3873544239593983e-09,0.0,2.4024365803090597e-05,0.0004785686624027495,0.3242393173589235,0.6751827417645005,9.937221417317409e-05,0.0,0.018625092271086423,12.618852169308546,26.276983541028226,0.0038674004454556958,0.0,7.43766182797596e-08,7.3642286861387455e-06,0,0.0,0,0.009998731648737989,0.990001268351262,0.0,0.0,0.0,0.3891339199198414,38.52919428313347,0.0,0.0,0.0,0.047862936941922334,0.32751404237987325,0,0,0,0.04786293694192233,0.32751404237987325,0,0,0,0.1545822984881289,1.0577677989056953,0,0,0,7.434253186596375e-08,7.363276442505735e-06,0,0.0,0.009995474196225002,0.9900045258037748,0.0,0.0,0.38900714531383557,38.52932105773948,0.0,0.0,1.076384919952362e-08,7.824389109213696e-06,1.591828159610516e-05,2.863754012363212e-09,0.0004529512355822072,0.3293936190233835,0.6700328210843742,0.00012060865666006589,0.017628104846366913,12.819448973143546,26.076557237779394,0.00469388728402581,0.14477476819887478,1.062623744259658,0,0,0.04531212513641539,0.3327192774764336,0,0,0.045312125136415395,0.3327192774764338,0,0,32.28613647281394,0.09991821176129032,0.00045300560939913963,0.14316472801910882,9.896426666846494,0.32943338139479844,1.0626891546991364
124,2.06966e-07,1.2787e-10,2.4774e-07,1.02764e-10,6.9946e-11,6.04434e-13,,13340.448,5.011031250000021,9.90146874999998,14.20313,16.968937200000042,6192.448,3.6065637085630247e-10,2.476834851737224e-07,5.052174246139161e-07,9.104901960784312e-11,0.0,0.0004787351415393156,0.3287749722819595,0.6706254341394646,0.00012085843703657671,0.0,0.011911440758547113,5.001358083964497e-10,2.1857311750488707e-07,6.369128004419586e-08,5.1652273761359044e-11,0.0,1.1366722918101132e-08,7.80618276803168e-06,1.5922820011048963e-05,2.869570764519947e-09,0.0,1.4997794966550464e-05,1.5922820011048963e-05,1.1366722918101132e-08,7.80618276803168e-06,2.869570764519947e-09,0.0,2.3743239072763268e-05,0.00047873514153931563,0.3287749722819595,0.6706254341394645,0.0001208584370365767,0.0,0.018631571360762267,12.795372276219057,26.099620747154795,0.004703608318697546,0.0,7.45267379304772e-08,7.362997054329437e-06,0,0.0,0,0.010020369683796604,0.9899796303162034,0.0,0.0,0.0,0.38997603606992176,38.52835216698339,0.0,0.0,0.0,0.04777619555428701,0.33210276475784406,0,0,0,0.04777619555428701,0.3321027647578441,0,0,0,0.15251872326284643,1.0601909399707896,0,0,0,7.437599506983903e-08,7.363787685898278e-06,0,0.0,0.009999242022627239,0.9900007579773726,0.0,0.0,0.38915378281837,38.529174420234945,0.0,0.0,1.1277647867150142e-08,7.811948176841421e-06,1.5982368988740255e-05,2.9270461239193594e-09,0.00047371214271983437,0.3281282414576451,0.6712750364129443,0.00012300998669087081,0.018436084644142196,12.770202593739356,26.124902181635544,0.004787343034288525,0.15162408946107103,1.0608600563314636,0,0,0.0473728703903392,0.3314424125311268,0,0,0.0473728703903392,0.331442412531127,0,0,31.907647044746472,0.09996318713954418,0.00047377029623504413,0.14783141761384067,9.897113790680933,0.32816864158882075,1.0641142494073546
125,2.06966e-07,1.37307e-10,2.49619e-07,9.4057e-11,7.4477e-11,4.64099e-14,,13387.68,4.999625000000032,9.902750000000031,14.2,16.980500000000063,6239.68,3.841447572236615e-10,2.495598074976765e-07,5.052174246139161e-07,1.0030098039215684e-10,0.0,0.0005086247170882645,0.330428267204499,0.6689303051263581,0.0001328029520546949,0.0,0.011952482642920273,5.298977902157566e-10,2.1906711804260921e-07,6.335528276472521e-08,5.660075245091118e-11,0.0,1.2043131595812651e-08,7.8238256443789e-06,1.5838820691181304e-05,3.1444862472728436e-09,0.0,1.4994489843085052e-05,1.5838820691181304e-05,1.2043131595812651e-08,7.8238256443789e-06,3.1444862472728436e-09,0.0,2.367783395340329e-05,0.0005086247170882645,0.3304282672044989,0.6689303051263581,0.00013280295205469488,0.0,0.019794823671826216,12.859715750630885,26.0336491598762,0.005168468874398969,0.0,7.435709807749909e-08,7.363949826106476e-06,0,0.0,0,0.009996508457555547,0.9900034915424445,0.0,0.0,0.0,0.38904739703574504,38.529280806017574,0.0,0.0,0.0,0.050880236759449395,0.3337647493441516,0,0,0,0.05088023675944939,0.33376474934415157,0,0,0,0.16196344272688845,1.0624496132010683,0,0,0,7.438254405544568e-08,7.363153913097613e-06,0,0.0,0.010000964727193513,0.9899990352728063,0.0,0.0,0.38922082760007715,38.529107375453236,0.0,0.0,1.1485845593266822e-08,7.828114554109029e-06,1.5871790638739494e-05,2.791621263671193e-09,0.00048433358567348127,0.330144816054865,0.6692530648223235,0.00011778553713802641,0.018849453447002232,12.8486843057599,26.046210427654515,0.004584016191910631,0.15441523612524213,1.06314766551646,0,0,0.04842885273261234,0.33347991077487077,0,0,0.04842885273261234,0.333479910774871,0,0,31.81937144442475,0.09997198913907585,0.0004843907523726145,0.1507169871911467,9.896261984274615,0.3301837347349952,1.0622323787966836
126,2.01993e-07,1.24533e-10,2.50613e-07,1.0535e-10,6.7957e-11,-1.32599e-12,,13432.864,4.99375,9.899374999999988,14.19687,17.01312600000001,6284.864,3.503455342893907e-10,2.5055766060909104e-07,4.92197274677632e-07,8.777745098039215e-11,0.0,0.0004714058216635976,0.3371367073740782,0.6622737782589706,0.00011810854528765994,0.0,0.012111790729478447,4.855936470745398e-10,2.2099856340941008e-07,6.201873872257477e-08,4.977132514078665e-11,0.0,1.1036219251694087e-08,7.892805836050359e-06,1.5504684680643693e-05,2.765073618932592e-09,0.0,1.4991184719619642e-05,1.5504684680643693e-05,1.1036219251694087e-08,7.892805836050359e-06,2.765073618932592e-09,0.0,2.341129180956468e-05,0.00047140582166359745,0.3371367073740781,0.6622737782589705,0.00011810854528765992,0.0,0.018346326484333902,13.120797026881116,25.77458826255877,0.004596587129090335,0.0,7.42697219340468e-08,7.361440085815806e-06,0,0.0,0,0.009988249118683913,0.9900117508813161,0.0,0.0,0.0,0.3887259573747985,38.52960224567852,0.0,0.0,0.0,0.047196041674790704,0.34053808661761475,0,0,0,0.047196041674790704,0.34053808661761475,0,0,0,0.1485964800231042,1.0721823099882861,0,0,0,7.435581996901748e-08,7.362143045480552e-06,0,0.0,0.00999876557667592,0.9900012344233239,0.0,0.0,0.3891352403384656,38.529192962714845,0.0,0.0,1.1343489622092841e-08,7.838357072510657e-06,1.5784991943093643e-05,2.8796471841964385e-09,0.0004798773531558552,0.3316239782835601,0.6677743264800953,0.00012181788318887536,0.018676024327332147,12.906250826841815,25.988660403525234,0.004740948358945857,0.1525541156461368,1.064684553690392,0,0,0.047993316896317986,0.334973271325795,0,0,0.047993316896317986,0.33497327132579524,0,0,31.461642114086903,0.09993607130227586,0.00047993593526273067,0.15335683213953852,9.894903353056536,0.3316643755551391,1.0600022245725913
127,2.07739e-07,1.2429e-10,2.50282e-07,1.02168e-10,6.7736e-11,3.54373e-12,,13483.023,4.99375,9.897687500000007,14.2,16.99688,6335.022999999999,3.49199885781956e-10,2.5022679121302084e-07,5.072412685513276e-07,8.753921568627449e-11,0.0,0.00046074373233224525,0.3301559662737038,0.6692677883955873,0.00011550159837656983,0.0,0.011943789962239453,4.80826927801594e-10,2.1925719316428694e-07,6.349456955800246e-08,4.9310245909086823e-11,0.0,1.0927884722763501e-08,7.830614041581677e-06,1.5873642389500615e-05,2.7394581060603795e-09,0.0,1.4994489843085052e-05,1.5873642389500615e-05,1.0927884722763501e-08,7.830614041581677e-06,2.7394581060603795e-09,0.0,2.3717923773911112e-05,0.0004607437323322454,0.33015596627370386,0.6692677883955874,0.00011550159837656987,0.0,0.017931375792406074,12.849118253636208,26.046783444511107,0.004495129113596596,0.0,7.42697219340468e-08,7.360185215670502e-06,0,0.0,0,0.009989935046667618,0.9900100649533323,0.0,0.0,0.0,0.38879157087339505,38.52953663217991,0.0,0.0,0.0,0.04612079359674491,0.3334874845835703,0,0,0,0.04612079359674491,0.33348748458357036,0,0,0,0.14713781657170752,1.063915351601423,0,0,0,7.428881962110723e-08,7.361801336312202e-06,0,0.0,0.009990305938850296,0.9900096940611495,0.0,0.0,0.388806005377089,38.52952219767622,0.0,0.0,1.1649243422440858e-08,7.836932645950274e-06,1.584045208971374e-05,2.832086763911497e-09,0.0004915533361972935,0.3308195303361175,0.6685693572659076,0.00011955906177774333,0.019130434067432124,12.87494305760097,26.01960167257901,0.004653038805915336,0.15680913832221222,1.0645402718445793,0,0,0.04920296138570504,0.334157870887378,0,0,0.04920296138570504,0.3341578708873782,0,0,31.87379752813483,0.09984602116835457,0.0004916121424665574,0.15430018646908625,9.894444087435808,0.330859094824955,1.064276926977675
128,2.13375e-07,1.23362e-10,2.52271e-07,1.10544e-10,7.8897e-11,-1.93485e-12,,13528.18,4.993011363636424,9.899630681818213,14.2,17.01563,6380.18,4.070577273723543e-10,2.5220919541907955e-07,5.219972639345766e-07,8.662941176470586e-11,0.0,0.0005254390737050687,0.325557180492189,0.6738055572827139,0.00011182315139204861,0.0,0.011835955418880228,5.539484772577008e-10,2.184135817301241e-07,6.457864239011739e-08,4.822792350084327e-11,0.0,1.25897381194932e-08,7.800485061790147e-06,1.614466059752935e-05,2.679329083380182e-09,0.0,1.4994489843085052e-05,1.614466059752935e-05,1.25897381194932e-08,7.800485061790147e-06,2.679329083380182e-09,0.0,2.3960414726522368e-05,0.0005254390737050687,0.32555718049218907,0.6738055572827139,0.00011182315139204861,0.0,0.020449210321162183,12.670141199255678,26.2233858233699,0.0043519701065754665,0.0,7.425873653883614e-08,7.361630217656039e-06,0,0.0,0,0.009986531132494104,0.9900134688675059,0.0,0.0,0.0,0.38865909622441525,38.52966910682889,0.0,0.0,0.0,0.05261477351183523,0.3288411630041759,0,0,0,0.05261477351183523,0.3288411630041759,0,0,0,0.16953881396714807,1.0596138125875387,0,0,0,7.434017634372099e-08,7.3612900929196594e-06,0,0.0,0.009997830208205459,0.9900021697917943,0.0,0.0,0.38909883736134143,38.52922936569197,0.0,0.0,1.1408892171024864e-08,7.832947644795126e-06,1.5870347979996606e-05,2.714554369459372e-09,0.00048089952409521527,0.33029688893789333,0.6691077376602212,0.0001144738777903182,0.018715805511429782,12.854602728132381,26.040554537463,0.004455131946519813,0.15347409617973432,1.0640727527881082,0,0,0.04810222508269489,0.3336324728663232,0,0,0.04810222508269489,0.3336324728663234,0,0,32.199792214209346,0.09991504588081311,0.0004809545449936483,0.1544372307204444,9.89375696360137,0.3303347139419844,1.0622423157827603
129,2.0796e-07,1.21804e-10,2.48514e-07,8.2676e-11,6.8399e-11,2.1669e-12,,13575.411,5.013437499999977,9.9,14.199061000000022,16.979375000000047,6427.411,3.526368313042599e-10,2.484583994012313e-07,5.078198837003159e-07,8.510196078431371e-11,0.0,0.00046600946867995165,0.3283377016116023,0.6710838267036127,0.00011246221610499435,0.0,0.011900319688451124,4.875959699665419e-10,2.186207979132328e-07,6.383361700925106e-08,4.813842005035815e-11,0.0,1.108172659014868e-08,7.807885639758314e-06,1.5958404252312765e-05,2.674356669464342e-09,0.0,1.4993498306045453e-05,1.5958404252312765e-05,1.108172659014868e-08,7.807885639758314e-06,2.674356669464342e-09,0.0,2.3780045975330692e-05,0.0004660094686799517,0.32833770161160236,0.6710838267036127,0.00011246221610499437,0.0,0.018136309447816853,12.778354432756528,26.11746061941215,0.004376841436816879,0.0,7.456252496795415e-08,7.361904852536304e-06,0,0.0,0,0.010026605534976201,0.9899733944650239,0.0,0.0,0.0,0.3902187249727548,38.52810947808056,0.0,0.0,0.0,0.0464772915474088,0.33166315725993245,0,0,0,0.046477291547408796,0.3316631572599325,0,0,0,0.14862327415697682,1.060579536975184,0,0,0,7.439374070825722e-08,7.361760669224153e-06,0,0.0,0.01000432797307776,0.9899956720269221,0.0,0.0,0.3893517195072279,38.52897648354608,0.0,0.0,1.1574660100753587e-08,7.796824181076652e-06,1.609732274873736e-05,2.855143227578875e-09,0.0004840288812161689,0.32613697617385484,0.6732596397020131,0.0001193552429160282,0.01883759485892762,12.69270587788546,26.20213962379238,0.004645106516561134,0.1555927860643474,1.0590983668570708,0,0,0.04838409253234922,0.329432715459338,0,0,0.048384092532349224,0.3294327154593383,0,0,31.957378809800744,0.09998703771892052,0.0004840866345723872,0.15722838365780376,9.89438942985806,0.326175874661995,1.0652931233006264
130,2.14922e-07,1.43782e-10,2.48403e-07,9.6775e-11,7.2709e-11,-1.17129e-12,,13627.641,5.008156249999984,9.901906249999984,14.2,16.99063,6479.641,3.7497956916418443e-10,2.4834485232911527e-07,5.260475699774947e-07,1.0664901960784314e-10,0.0,0.0004839232501474121,0.3204970563179242,0.6788813864261379,0.00013763400579049995,0.0,0.011713213157717143,5.14768802706795e-10,2.16952735472941e-07,6.565033502242687e-08,5.989372292539088e-11,0.0,1.1699290970608979e-08,7.748311981176464e-06,1.6412583755606718e-05,3.3274290514106044e-09,0.0,1.4994489843085052e-05,1.6412583755606718e-05,1.1699290970608979e-08,7.748311981176464e-06,3.3274290514106044e-09,0.0,2.41759224568052e-05,0.000483923250147412,0.3204970563179242,0.6788813864261379,0.00013763400579049995,0.0,0.01883348387432525,12.473209625893434,26.4209286078763,0.0053564854092556175,0.0,7.448397939219171e-08,7.36332239103378e-06,0,0.0,0,0.010014240178173114,0.9899857598218269,0.0,0.0,0.0,0.38973748595834434,38.528590717094964,0.0,0.0,0.0,0.048323511473408014,0.32373905698967403,0,0,0,0.04832351147340802,0.3237390569896741,0,0,0,0.15707123956155647,1.0522847662641366,0,0,0,7.439374070825722e-08,7.362190578440604e-06,0,0.0,0.010003750422738496,0.9899962495772614,0.0,0.0,0.3893292422135707,38.52899896083974,0.0,0.0,1.197076309456103e-08,7.787624388598522e-06,1.6170929375801753e-05,2.9228757056274193e-09,0.0004993021861028485,0.32486005611611024,0.6745187740975781,0.0001218676002088939,0.019432006351252713,12.643010283989092,26.251143029450734,0.004742883262248216,0.16092608991270693,1.0577865895811147,0,0,0.0499159824665063,0.3281427187930287,0,0,0.04991598246650631,0.328142718793029,0,0,32.48856890101164,0.09998703771892052,0.0004993630151109315,0.15820245516340486,9.894967238537014,0.32489962393522603,1.0636854146900474
131,2.13485e-07,1.34191e-10,2.51829e-07,1.19516e-10,7.8344e-11,-2.61884e-13,,13677.773,4.99375,9.9,14.2,17.01019518181819,6529.772999999999,4.041910141388188e-10,2.517675222243882e-07,5.222852624250233e-07,9.724607843137255e-11,0.0,0.0005218369518789638,0.32504828604272534,0.6743043259778476,0.00012555102754803268,0.0,0.01182379005748624,5.505410547117042e-10,2.1822681640673623e-07,6.467227559103273e-08,5.418698432858203e-11,0.0,1.2512296697993278e-08,7.793814871669151e-06,1.616806889775818e-05,3.0103880182545574e-09,0.0,1.4994489843085052e-05,1.616806889775818e-05,1.2512296697993278e-08,7.793814871669151e-06,3.0103880182545574e-09,0.0,2.397740645414358e-05,0.0005218369518789637,0.32504828604272534,0.6743043259778476,0.00012555102754803268,0.0,0.020309021761706448,12.650335878050738,26.242797067144522,0.004886236096344924,0.0,7.42697219340468e-08,7.361904852536304e-06,0,0.0,0,0.009987624845310565,0.9900123751546894,0.0,0.0,0.0,0.38870166169876613,38.52962654135455,0.0,0.0,0.0,0.05224835333337324,0.32832749791833316,0,0,0,0.05224835333337325,0.3283274979183331,0,0,0,0.16847103196514565,1.0586682424975986,0,0,0,7.44313445610965e-08,7.36109732035945e-06,0,0.0,0.010010228939731917,0.989989771060268,0.0,0.0,0.3895813752641897,38.52874682778913,0.0,0.0,1.1964275011333444e-08,7.793150316130762e-06,1.6154735507834313e-05,3.0039956433514037e-09,0.0004992636400964888,0.325235281454221,0.6741401461995244,0.00012530870615814102,0.01943050620512629,12.657613426847789,26.23640746464745,0.004876805352962495,0.16075321607257548,1.0586951290989504,0,0,0.049878088455296794,0.3285238910000367,0,0,0.0498780884552968,0.328523891000037,0,0,32.222184567282376,0.10003757823236188,0.0004993262727839236,0.16121518284936645,9.893497872486105,0.3252760169456598,1.061270366505159
132,2.09065e-07,1.32312e-10,2.48514e-07,9.682e-11,7.735e-11,1.05858e-12,,13727.93,5.003125,9.89375,14.19687,17.0375,6579.93,3.9903818782031183e-10,2.4845310964658846e-07,5.107129594452574e-07,9.540392156862743e-11,0.0,0.0005252848896796299,0.32705808184463203,0.6722910456904992,0.00012558757518903708,0.0,0.011872163585911002,5.528065746096455e-10,2.1903248561373502e-07,6.431954050263836e-08,5.406855901697016e-11,0.0,1.2563785786582853e-08,7.822588771919108e-06,1.6079885125659588e-05,3.0038088342761203e-09,0.0,1.4991184719619642e-05,1.6079885125659588e-05,1.2563785786582853e-08,7.822588771919108e-06,3.0038088342761203e-09,0.0,2.3918041492199556e-05,0.0005252848896796299,0.3270580818446321,0.6722910456904992,0.00012558757518903708,0.0,0.02044320973665649,12.728553770690464,26.164443564156763,0.004887658469432581,0.0,7.440915195019331e-08,7.357257185331421e-06,0,0.0,0,0.010012445200467786,0.9899875547995322,0.0,0.0,0.0,0.38966762842689123,38.52866057462642,0.0,0.0,0.0,0.0524631974669972,0.33036585183220796,0,0,0,0.05246319746699721,0.33036585183220796,0,0,0,0.1688473186066222,1.0632479706588815,0,0,0,7.435698188581842e-08,7.36167827876006e-06,0,0.0,0.009999549074514504,0.9900004509254854,0.0,0.0,0.38916573276449407,38.529162470288824,0.0,0.0,1.236728951384191e-08,7.81118269377091e-06,1.600071581130494e-05,3.0591931910079965e-09,0.0005193244785035765,0.32792621366279245,0.6714261219250343,0.00012833993366974107,0.020211240498281748,12.76234000971314,26.13078217718179,0.00499477566011707,0.1663287376871582,1.061060105227599,0,0,0.051937127336940295,0.33123838226230273,0,0,0.051937127336940295,0.33123838226230296,0,0,32.142405424582215,0.09993763294735372,0.0005193910237402719,0.16523686205378665,9.894278695025232,0.32796827995375893,1.058961668016475
133,2.05087e-07,1.31296e-10,2.57022e-07,9.2355e-11,8.0223e-11,-1.29837e-12,,13778.09,4.993437499999994,9.903125,14.2,16.957188000000016,6630.09,4.1393161841696213e-10,2.5695941179550044e-07,5.00297886763468e-07,9.440784313725488e-11,0.0,0.0005462528223083026,0.3391014304458883,0.660227729605652,0.0001245871261513946,0.0,0.012162028663359772,5.585265224080319e-10,2.2064042420892957e-07,6.136930186478107e-08,5.211264348163283e-11,0.0,1.2693784600182544e-08,7.880015150318912e-06,1.5342325466195268e-05,2.8951468600907127e-09,0.0,1.4994489843085052e-05,1.5342325466195268e-05,1.2693784600182544e-08,7.880015150318912e-06,2.8951468600907127e-09,0.0,2.3237929547974453e-05,0.0005462528223083026,0.3391014304458883,0.660227729605652,0.00012458712615139457,0.0,0.021259246620438682,13.197260764217937,25.694959469549506,0.00484872266543518,0.0,7.426507426684182e-08,7.3642286861387455e-06,0,0.0,0,0.009983886074106552,0.9900161139258934,0.0,0.0,0.0,0.3885561549739722,38.52977204807934,0.0,0.0,0.0,0.05471344707398279,0.34252112230899645,0,0,0,0.054713447073982784,0.3425211223089965,0,0,0,0.17092536061530766,1.070039441489779,0,0,0,7.432137441730108e-08,7.361323894135691e-06,0,0.0,0.009995285902973708,0.9900047140970262,0.0,0.0,0.38899981725528343,38.52932838579804,0.0,0.0,1.2935311448801894e-08,7.833624003904447e-06,1.583596322897296e-05,2.7160562779143396e-09,0.0005462980575253913,0.33080577979662795,0.668533288870667,0.00011463327517963419,0.02126100709946373,12.874407909592147,26.018197950935285,0.004461335426431923,0.1740446764575469,1.064159061833551,0,0,0.05465585102421758,0.33414563256739,0,0,0.05465585102421758,0.33414563256739016,0,0,31.228464101238256,0.09988977562409207,0.000546360202125096,0.1688935417191211,9.893802393276369,0.33084369064439695,1.0580421863855127
134,2.06082e-07,9.8654e-11,2.50282e-07,1.0966e-10,8.6411e-11,-1.38566e-12,,13830.376,4.99857954545455,9.9,14.201422727272723,16.9877890909091,6682.376,4.460097766251321e-10,2.502157548854647e-07,5.029029640179629e-07,6.240588235294116e-11,0.0,0.0005918175662346714,0.3320153208532662,0.6673100542086691,8.280737183007244e-05,0.0,0.011993199706333398,6.147406632597522e-10,2.1946616220789708e-07,6.301429370511519e-08,3.518786518264758e-11,0.0,1.3971378710448914e-08,7.83807722171061e-06,1.5753573426278798e-05,1.9548813990359766e-09,0.0,1.4995992171932962e-05,1.5753573426278798e-05,1.3971378710448914e-08,7.83807722171061e-06,1.9548813990359766e-09,0.0,2.3607576908098895e-05,0.0005918175662346713,0.3320153208532661,0.6673100542086691,8.280737183007242e-05,0.0,0.02303255027905318,12.921481225409462,25.97059170289028,0.00322272447451503,0.0,7.434154951812235e-08,7.361904852536304e-06,0,0.0,0,0.009997187492009929,0.99000281250799,0.0,0.0,0.0,0.3890738239215018,38.529254379131814,0.0,0.0,0.0,0.05919840622251716,0.335368058210023,0,0,0,0.05919840622251716,0.335368058210023,0,0,0,0.18793499464311125,1.064680592687945,0,0,0,7.433468364611504e-08,7.361323894135691e-06,0,0.0,0.009997057809586011,0.9900029421904138,0.0,0.0,0.3890687768983662,38.52925942615495,0.0,0.0,1.3169172368485824e-08,7.837294301288622e-06,1.579400026927133e-05,2.572535327375482e-09,0.000556950758235411,0.33148104396479394,0.6678531947491287,0.00010881052784191401,0.021675592401945176,12.900688062112593,25.99172982470429,0.004234723834499074,0.17716105804080184,1.064657614512198,0,0,0.0557124218397467,0.33482830158173227,0,0,0.0557124218397467,0.3348283015817325,0,0,31.72654308671222,0.09990766355862477,0.0005570109530750546,0.17511821444505007,9.893802393276369,0.3315171307668764,1.0606519327227488
135,2.09397e-07,1.14455e-10,2.49729e-07,1.00996e-10,8.3317e-11,-4.75591e-12,,13882.665,4.99732954545454,9.9,14.20313,16.996424727272732,6734.665000000001,4.2997069752104717e-10,2.496645833404826e-07,5.115821912527873e-07,7.789705882352939e-11,0.0,0.0005644477547190425,0.3277493427153893,0.6715839494916945,0.00010226003819715193,0.0,0.011889993775892867,5.917005765760758e-10,2.1863788971376388e-07,6.400086823580666e-08,4.38534758897843e-11,0.0,1.3447740376728996e-08,7.808496061205853e-06,1.6000217058951663e-05,2.436304216099128e-09,0.0,1.4997794966550464e-05,1.6000217058951663e-05,1.3447740376728996e-08,7.808496061205853e-06,2.436304216099128e-09,0.0,2.382459716475034e-05,0.0005644477547190425,0.3277493427153893,0.6715839494916945,0.00010226003819715196,0.0,0.02196736297163223,12.75545648813252,26.136924562220546,0.003979789728613528,0.0,7.432295884930265e-08,7.361904852536304e-06,0,0.0,0,0.00999471247175978,0.9900052875282401,0.0,0.0,0.0,0.38897750027109734,38.52935070278221,0.0,0.0,0.0,0.056474636595489736,0.3310581739757023,0,0,0,0.05647463659548973,0.3310581739757023,0,0,0,0.18093655829816538,1.060662453212186,0,0,0,7.434688377252777e-08,7.363066769337522e-06,0,0.0,0.009996335576025837,0.990003664423974,0.0,0.0,0.3890406687756321,38.529287534277685,0.0,0.0,1.3722739838919198e-08,7.82334861376148e-06,1.58269845331701e-05,2.5619663115907518e-09,0.0005795909165202553,0.33063299896039433,0.6686791425198394,0.00010826760324604426,0.022556709512643817,12.86768356830041,26.023874331123388,0.004213594116887505,0.18456802390021068,1.0625122715683621,0,0,0.05797806163071788,0.33397144118366057,0,0,0.05797806163071787,0.33397144118366073,0,0,32.017576664807414,0.0999240608319463,0.0005796536205986572,0.18361640255215794,9.896144860893749,0.33066880347524025,1.0608069129292597
